Starting benchmark...
Initializing database schema...
Populating classes...
Populating posts... with 1000
Student: 249, Enrolled in classes: [Int(6), Int(98), Int(54), Int(66), Int(99), Int(85), Int(8), Int(25), Int(11), Int(84), Int(21), Int(68), Int(58), Int(76), Int(39), Int(81), Int(32), Int(80), Int(90), Int(34), Int(56), Int(7), Int(12), Int(73), Int(65), Int(27), Int(78), Int(74), Int(3), Int(96), Int(69), Int(67), Int(50), Int(60), Int(26), Int(48), Int(53), Int(14), Int(88), Int(9), Int(52), Int(59), Int(87), Int(18), Int(51), Int(63), Int(71), Int(91), Int(13), Int(20), Int(19), Int(97), Int(36), Int(23), Int(93), Int(79), Int(1), Int(44), Int(62), Int(89), Int(33), Int(94), Int(4), Int(46), Int(86), Int(30), Int(64), Int(45), Int(15), Int(49), Int(55), Int(28), Int(5), Int(57), Int(22), Int(43), Int(17), Int(82), Int(2), Int(83), Int(35), Int(38), Int(37), Int(29), Int(95), Int(75), Int(31), Int(61), Int(10), Int(0), Int(41), Int(92), Int(77), Int(40), Int(16), Int(70), Int(47), Int(24), Int(42), Int(72)], # Posts per class: [13, 12, 8, 4, 9, 9, 16, 8, 9, 14, 7, 14, 12, 12, 14, 6, 11, 14, 9, 11, 16, 6, 12, 10, 8, 9, 13, 13, 17, 9, 7, 11, 9, 8, 6, 8, 8, 9, 11, 8, 11, 15, 10, 11, 10, 7, 15, 8, 9, 10, 5, 11, 10, 5, 10, 12, 12, 7, 11, 4, 9, 7, 9, 14, 6, 10, 10, 10, 10, 6, 13, 6, 10, 8, 9, 8, 10, 11, 12, 6, 17, 8, 13, 15, 9, 13, 8, 18, 9, 7, 10, 8, 8, 7, 5, 13, 13, 9, 9, 14]
Student: 250, Enrolled in classes: [Int(20), Int(63), Int(11), Int(7), Int(44), Int(61), Int(96), Int(69), Int(64), Int(19), Int(77), Int(59), Int(18), Int(37), Int(54), Int(17), Int(60), Int(75), Int(16), Int(6), Int(58), Int(88), Int(49), Int(0), Int(35), Int(32), Int(99), Int(15), Int(57), Int(53), Int(9), Int(2), Int(25), Int(42), Int(14), Int(84), Int(48), Int(87), Int(56), Int(50), Int(95), Int(73), Int(38), Int(1), Int(78), Int(55), Int(76), Int(81), Int(28), Int(36), Int(68), Int(80), Int(74), Int(33), Int(91), Int(31), Int(92), Int(62), Int(85), Int(86), Int(21), Int(79), Int(97), Int(29), Int(45), Int(72), Int(5), Int(4), Int(23), Int(30), Int(98), Int(52), Int(13), Int(51), Int(3), Int(70), Int(43), Int(94), Int(8), Int(12), Int(71), Int(22), Int(90), Int(10), Int(66), Int(46), Int(39), Int(34), Int(82), Int(83), Int(65), Int(67), Int(89), Int(24), Int(41), Int(40), Int(26), Int(27), Int(93), Int(47)], # Posts per class: [10, 7, 9, 6, 7, 18, 9, 7, 10, 5, 8, 15, 11, 13, 8, 10, 8, 13, 5, 13, 12, 11, 6, 7, 17, 11, 9, 10, 8, 8, 8, 12, 8, 9, 9, 14, 8, 10, 16, 9, 9, 10, 8, 12, 13, 13, 12, 6, 6, 10, 14, 14, 13, 9, 8, 8, 8, 11, 9, 6, 7, 12, 11, 15, 10, 14, 10, 9, 5, 10, 12, 11, 9, 10, 17, 13, 8, 7, 16, 12, 15, 9, 9, 9, 4, 14, 14, 11, 11, 6, 8, 11, 4, 9, 10, 7, 6, 9, 10, 13]
Student: 251, Enrolled in classes: [Int(60), Int(7), Int(48), Int(74), Int(18), Int(47), Int(79), Int(6), Int(57), Int(75), Int(65), Int(34), Int(15), Int(39), Int(90), Int(4), Int(54), Int(76), Int(32), Int(26), Int(72), Int(28), Int(63), Int(95), Int(31), Int(96), Int(80), Int(8), Int(17), Int(58), Int(66), Int(3), Int(70), Int(55), Int(61), Int(27), Int(69), Int(68), Int(22), Int(62), Int(24), Int(97), Int(71), Int(43), Int(20), Int(51), Int(36), Int(84), Int(77), Int(82), Int(5), Int(14), Int(23), Int(41), Int(99), Int(81), Int(88), Int(59), Int(86), Int(12), Int(0), Int(29), Int(2), Int(10), Int(13), Int(38), Int(42), Int(30), Int(52), Int(19), Int(49), Int(44), Int(45), Int(56), Int(98), Int(85), Int(89), Int(21), Int(83), Int(78), Int(91), Int(9), Int(1), Int(16), Int(53), Int(64), Int(93), Int(11), Int(73), Int(35), Int(25), Int(37), Int(46), Int(50), Int(92), Int(67), Int(87), Int(40), Int(33), Int(94)], # Posts per class: [8, 6, 8, 13, 11, 13, 12, 13, 8, 13, 8, 11, 10, 14, 9, 9, 8, 12, 11, 6, 14, 6, 7, 9, 8, 9, 14, 16, 10, 12, 4, 17, 13, 13, 18, 9, 7, 14, 9, 11, 9, 11, 15, 8, 10, 10, 10, 14, 8, 11, 10, 9, 5, 10, 9, 6, 11, 15, 6, 12, 7, 15, 12, 9, 9, 8, 9, 10, 11, 5, 6, 7, 10, 16, 12, 9, 4, 7, 6, 13, 8, 8, 12, 5, 8, 10, 10, 9, 10, 17, 8, 13, 14, 9, 8, 11, 10, 7, 9, 7]
Student: 252, Enrolled in classes: [Int(24), Int(19), Int(73), Int(63), Int(10), Int(48), Int(26), Int(72), Int(3), Int(8), Int(2), Int(54), Int(47), Int(49), Int(52), Int(84), Int(62), Int(97), Int(98), Int(83), Int(91), Int(22), Int(95), Int(89), Int(27), Int(90), Int(7), Int(64), Int(11), Int(17), Int(86), Int(82), Int(25), Int(30), Int(0), Int(28), Int(6), Int(81), Int(35), Int(69), Int(76), Int(18), Int(16), Int(23), Int(44), Int(75), Int(57), Int(14), Int(87), Int(58), Int(33), Int(36), Int(55), Int(29), Int(67), Int(59), Int(38), Int(78), Int(51), Int(93), Int(56), Int(39), Int(9), Int(46), Int(43), Int(53), Int(37), Int(94), Int(13), Int(32), Int(68), Int(21), Int(15), Int(61), Int(40), Int(34), Int(50), Int(20), Int(80), Int(31), Int(5), Int(12), Int(88), Int(45), Int(92), Int(99), Int(4), Int(1), Int(96), Int(71), Int(74), Int(85), Int(70), Int(77), Int(79), Int(65), Int(42), Int(60), Int(41), Int(66)], # Posts per class: [9, 5, 10, 7, 9, 8, 6, 14, 17, 16, 12, 8, 13, 6, 11, 14, 11, 11, 12, 6, 8, 9, 9, 4, 9, 9, 6, 10, 9, 10, 6, 11, 8, 10, 7, 6, 13, 6, 17, 7, 12, 11, 5, 5, 7, 13, 8, 9, 10, 12, 9, 10, 13, 15, 11, 15, 8, 13, 10, 10, 16, 14, 8, 14, 8, 8, 13, 7, 9, 11, 14, 7, 10, 18, 7, 11, 9, 10, 14, 8, 10, 12, 11, 10, 8, 9, 9, 12, 9, 15, 13, 9, 13, 8, 12, 8, 9, 8, 10, 4]
Student: 253, Enrolled in classes: [Int(95), Int(30), Int(43), Int(96), Int(33), Int(45), Int(91), Int(78), Int(38), Int(85), Int(72), Int(7), Int(27), Int(2), Int(6), Int(87), Int(15), Int(71), Int(32), Int(90), Int(79), Int(11), Int(16), Int(59), Int(35), Int(57), Int(70), Int(13), Int(68), Int(19), Int(67), Int(26), Int(51), Int(56), Int(80), Int(22), Int(12), Int(55), Int(31), Int(10), Int(60), Int(76), Int(3), Int(65), Int(88), Int(46), Int(58), Int(62), Int(92), Int(98), Int(8), Int(29), Int(73), Int(50), Int(83), Int(1), Int(97), Int(63), Int(61), Int(37), Int(49), Int(23), Int(52), Int(54), Int(24), Int(69), Int(81), Int(17), Int(99), Int(44), Int(0), Int(28), Int(47), Int(25), Int(86), Int(9), Int(5), Int(53), Int(93), Int(36), Int(4), Int(66), Int(14), Int(21), Int(48), Int(41), Int(42), Int(84), Int(77), Int(89), Int(20), Int(64), Int(40), Int(82), Int(18), Int(74), Int(39), Int(75), Int(94), Int(34)], # Posts per class: [9, 10, 8, 9, 9, 10, 8, 13, 8, 9, 14, 6, 9, 12, 13, 10, 10, 15, 11, 9, 12, 9, 5, 15, 17, 8, 13, 9, 14, 5, 11, 6, 10, 16, 14, 9, 12, 13, 8, 9, 8, 12, 17, 8, 11, 14, 12, 11, 8, 12, 16, 15, 10, 9, 6, 12, 11, 7, 18, 13, 6, 5, 11, 8, 9, 7, 6, 10, 9, 7, 7, 6, 13, 8, 6, 8, 10, 8, 10, 10, 9, 4, 9, 7, 8, 10, 9, 14, 8, 4, 10, 10, 7, 11, 11, 13, 14, 13, 7, 11]
Student: 254, Enrolled in classes: [Int(30), Int(21), Int(35), Int(40), Int(31), Int(45), Int(48), Int(66), Int(55), Int(72), Int(80), Int(20), Int(62), Int(12), Int(63), Int(52), Int(87), Int(33), Int(58), Int(69), Int(37), Int(97), Int(77), Int(23), Int(71), Int(25), Int(61), Int(16), Int(57), Int(10), Int(3), Int(26), Int(88), Int(34), Int(84), Int(60), Int(28), Int(92), Int(29), Int(56), Int(75), Int(17), Int(81), Int(8), Int(14), Int(19), Int(54), Int(82), Int(36), Int(86), Int(49), Int(64), Int(79), Int(13), Int(0), Int(95), Int(9), Int(24), Int(78), Int(6), Int(65), Int(67), Int(15), Int(89), Int(50), Int(4), Int(39), Int(43), Int(85), Int(42), Int(73), Int(76), Int(7), Int(47), Int(70), Int(53), Int(5), Int(96), Int(59), Int(98), Int(46), Int(99), Int(83), Int(41), Int(2), Int(32), Int(44), Int(93), Int(51), Int(68), Int(74), Int(38), Int(90), Int(11), Int(22), Int(18), Int(91), Int(27), Int(94), Int(1)], # Posts per class: [10, 7, 17, 7, 8, 10, 8, 4, 13, 14, 14, 10, 11, 12, 7, 11, 10, 9, 12, 7, 13, 11, 8, 5, 15, 8, 18, 5, 8, 9, 17, 6, 11, 11, 14, 8, 6, 8, 15, 16, 13, 10, 6, 16, 9, 5, 8, 11, 10, 6, 6, 10, 12, 9, 7, 9, 8, 9, 13, 13, 8, 11, 10, 4, 9, 9, 14, 8, 9, 9, 10, 12, 6, 13, 13, 8, 10, 9, 15, 12, 14, 9, 6, 10, 12, 11, 7, 10, 10, 14, 13, 8, 9, 9, 9, 11, 8, 9, 7, 12]
Student: 255, Enrolled in classes: [Int(66), Int(9), Int(87), Int(72), Int(76), Int(36), Int(65), Int(78), Int(12), Int(81), Int(89), Int(74), Int(77), Int(5), Int(6), Int(10), Int(63), Int(97), Int(2), Int(61), Int(48), Int(99), Int(30), Int(42), Int(69), Int(52), Int(29), Int(21), Int(19), Int(71), Int(41), Int(16), Int(43), Int(24), Int(25), Int(49), Int(93), Int(47), Int(95), Int(53), Int(1), Int(80), Int(68), Int(75), Int(31), Int(55), Int(17), Int(50), Int(82), Int(92), Int(34), Int(0), Int(44), Int(45), Int(85), Int(86), Int(90), Int(33), Int(54), Int(94), Int(22), Int(11), Int(39), Int(38), Int(59), Int(60), Int(46), Int(64), Int(37), Int(83), Int(73), Int(35), Int(51), Int(23), Int(79), Int(4), Int(70), Int(28), Int(14), Int(58), Int(88), Int(26), Int(32), Int(84), Int(96), Int(98), Int(7), Int(27), Int(40), Int(62), Int(15), Int(13), Int(3), Int(57), Int(8), Int(91), Int(18), Int(20), Int(67), Int(56)], # Posts per class: [4, 8, 10, 14, 12, 10, 8, 13, 12, 6, 4, 13, 8, 10, 13, 9, 7, 11, 12, 18, 8, 9, 10, 9, 7, 11, 15, 7, 5, 15, 10, 5, 8, 9, 8, 6, 10, 13, 9, 8, 12, 14, 14, 13, 8, 13, 10, 9, 11, 8, 11, 7, 7, 10, 9, 6, 9, 9, 8, 7, 9, 9, 14, 8, 15, 8, 14, 10, 13, 6, 10, 17, 10, 5, 12, 9, 13, 6, 9, 12, 11, 6, 11, 14, 9, 12, 6, 9, 7, 11, 10, 9, 17, 8, 16, 8, 11, 10, 11, 16]
Student: 256, Enrolled in classes: [Int(93), Int(77), Int(50), Int(79), Int(68), Int(82), Int(25), Int(24), Int(63), Int(39), Int(19), Int(86), Int(15), Int(6), Int(35), Int(84), Int(98), Int(99), Int(55), Int(3), Int(53), Int(85), Int(10), Int(94), Int(78), Int(23), Int(37), Int(51), Int(30), Int(62), Int(45), Int(20), Int(33), Int(2), Int(8), Int(44), Int(83), Int(11), Int(64), Int(26), Int(4), Int(9), Int(7), Int(61), Int(71), Int(14), Int(12), Int(48), Int(75), Int(32), Int(13), Int(5), Int(54), Int(56), Int(1), Int(88), Int(52), Int(74), Int(76), Int(67), Int(38), Int(17), Int(91), Int(89), Int(47), Int(36), Int(97), Int(95), Int(73), Int(65), Int(29), Int(46), Int(59), Int(60), Int(81), Int(40), Int(42), Int(92), Int(49), Int(69), Int(58), Int(34), Int(16), Int(72), Int(70), Int(43), Int(21), Int(87), Int(66), Int(28), Int(80), Int(18), Int(41), Int(27), Int(96), Int(31), Int(90), Int(57), Int(0), Int(22)], # Posts per class: [10, 8, 9, 12, 14, 11, 8, 9, 7, 14, 5, 6, 10, 13, 17, 14, 12, 9, 13, 17, 8, 9, 9, 7, 13, 5, 13, 10, 10, 11, 10, 10, 9, 12, 16, 7, 6, 9, 10, 6, 9, 8, 6, 18, 15, 9, 12, 8, 13, 11, 9, 10, 8, 16, 12, 11, 11, 13, 12, 11, 8, 10, 8, 4, 13, 10, 11, 9, 10, 8, 15, 14, 15, 8, 6, 7, 9, 8, 6, 7, 12, 11, 5, 14, 13, 8, 7, 10, 4, 6, 14, 11, 10, 9, 9, 8, 9, 8, 7, 9]
Student: 257, Enrolled in classes: [Int(16), Int(65), Int(98), Int(35), Int(3), Int(68), Int(19), Int(85), Int(37), Int(83), Int(14), Int(95), Int(54), Int(1), Int(97), Int(7), Int(67), Int(76), Int(55), Int(9), Int(60), Int(52), Int(49), Int(40), Int(10), Int(80), Int(81), Int(66), Int(20), Int(0), Int(12), Int(77), Int(8), Int(43), Int(92), Int(48), Int(84), Int(56), Int(23), Int(70), Int(50), Int(64), Int(17), Int(94), Int(33), Int(36), Int(22), Int(58), Int(30), Int(73), Int(39), Int(99), Int(29), Int(86), Int(44), Int(79), Int(21), Int(61), Int(4), Int(53), Int(5), Int(91), Int(89), Int(13), Int(87), Int(82), Int(31), Int(25), Int(47), Int(57), Int(41), Int(74), Int(93), Int(62), Int(15), Int(27), Int(71), Int(78), Int(42), Int(34), Int(38), Int(88), Int(75), Int(46), Int(24), Int(69), Int(72), Int(26), Int(28), Int(6), Int(59), Int(11), Int(32), Int(63), Int(90), Int(51), Int(18), Int(45), Int(2), Int(96)], # Posts per class: [5, 8, 12, 17, 17, 14, 5, 9, 13, 6, 9, 9, 8, 12, 11, 6, 11, 12, 13, 8, 8, 11, 6, 7, 9, 14, 6, 4, 10, 7, 12, 8, 16, 8, 8, 8, 14, 16, 5, 13, 9, 10, 10, 7, 9, 10, 9, 12, 10, 10, 14, 9, 15, 6, 7, 12, 7, 18, 9, 8, 10, 8, 4, 9, 10, 11, 8, 8, 13, 8, 10, 13, 10, 11, 10, 9, 15, 13, 9, 11, 8, 11, 13, 14, 9, 7, 14, 6, 6, 13, 15, 9, 11, 7, 9, 10, 11, 10, 12, 9]
Student: 258, Enrolled in classes: [Int(28), Int(18), Int(98), Int(50), Int(85), Int(86), Int(51), Int(55), Int(39), Int(95), Int(49), Int(56), Int(63), Int(20), Int(99), Int(67), Int(72), Int(30), Int(46), Int(45), Int(14), Int(32), Int(38), Int(82), Int(25), Int(8), Int(33), Int(60), Int(48), Int(15), Int(92), Int(44), Int(27), Int(4), Int(7), Int(21), Int(41), Int(16), Int(47), Int(83), Int(69), Int(73), Int(3), Int(42), Int(68), Int(74), Int(54), Int(70), Int(78), Int(34), Int(84), Int(81), Int(76), Int(64), Int(93), Int(80), Int(62), Int(52), Int(79), Int(90), Int(23), Int(17), Int(2), Int(65), Int(88), Int(0), Int(77), Int(9), Int(53), Int(96), Int(6), Int(36), Int(13), Int(12), Int(22), Int(29), Int(75), Int(35), Int(37), Int(40), Int(1), Int(43), Int(11), Int(5), Int(87), Int(59), Int(19), Int(94), Int(61), Int(97), Int(89), Int(58), Int(71), Int(10), Int(24), Int(91), Int(57), Int(26), Int(31), Int(66)], # Posts per class: [6, 11, 12, 9, 9, 6, 10, 13, 14, 9, 6, 16, 7, 10, 9, 11, 14, 10, 14, 10, 9, 11, 8, 11, 8, 16, 9, 8, 8, 10, 8, 7, 9, 9, 6, 7, 10, 5, 13, 6, 7, 10, 17, 9, 14, 13, 8, 13, 13, 11, 14, 6, 12, 10, 10, 14, 11, 11, 12, 9, 5, 10, 12, 8, 11, 7, 8, 8, 8, 9, 13, 10, 9, 12, 9, 15, 13, 17, 13, 7, 12, 8, 9, 10, 10, 15, 5, 7, 18, 11, 4, 12, 15, 9, 9, 8, 8, 6, 8, 4]
Student: 259, Enrolled in classes: [Int(95), Int(48), Int(7), Int(30), Int(37), Int(68), Int(2), Int(91), Int(71), Int(39), Int(9), Int(27), Int(51), Int(81), Int(66), Int(65), Int(56), Int(21), Int(31), Int(42), Int(64), Int(24), Int(33), Int(87), Int(53), Int(75), Int(41), Int(40), Int(8), Int(96), Int(61), Int(74), Int(76), Int(69), Int(86), Int(20), Int(99), Int(82), Int(67), Int(90), Int(1), Int(57), Int(22), Int(92), Int(34), Int(79), Int(5), Int(88), Int(70), Int(50), Int(35), Int(25), Int(62), Int(26), Int(84), Int(83), Int(29), Int(93), Int(80), Int(38), Int(72), Int(16), Int(0), Int(15), Int(54), Int(97), Int(94), Int(58), Int(98), Int(36), Int(17), Int(28), Int(63), Int(19), Int(78), Int(49), Int(73), Int(46), Int(52), Int(60), Int(43), Int(13), Int(14), Int(4), Int(18), Int(32), Int(23), Int(45), Int(85), Int(12), Int(77), Int(6), Int(44), Int(10), Int(55), Int(89), Int(47), Int(59), Int(3), Int(11)], # Posts per class: [9, 8, 6, 10, 13, 14, 12, 8, 15, 14, 8, 9, 10, 6, 4, 8, 16, 7, 8, 9, 10, 9, 9, 10, 8, 13, 10, 7, 16, 9, 18, 13, 12, 7, 6, 10, 9, 11, 11, 9, 12, 8, 9, 8, 11, 12, 10, 11, 13, 9, 17, 8, 11, 6, 14, 6, 15, 10, 14, 8, 14, 5, 7, 10, 8, 11, 7, 12, 12, 10, 10, 6, 7, 5, 13, 6, 10, 14, 11, 8, 8, 9, 9, 9, 11, 11, 5, 10, 9, 12, 8, 13, 7, 9, 13, 4, 13, 15, 17, 9]
Student: 260, Enrolled in classes: [Int(42), Int(60), Int(32), Int(51), Int(30), Int(25), Int(29), Int(10), Int(31), Int(39), Int(19), Int(68), Int(97), Int(76), Int(16), Int(94), Int(82), Int(33), Int(37), Int(13), Int(53), Int(61), Int(41), Int(90), Int(95), Int(66), Int(56), Int(70), Int(12), Int(9), Int(27), Int(20), Int(0), Int(22), Int(34), Int(52), Int(26), Int(14), Int(80), Int(62), Int(96), Int(4), Int(91), Int(11), Int(63), Int(40), Int(28), Int(54), Int(57), Int(69), Int(75), Int(74), Int(2), Int(87), Int(15), Int(43), Int(67), Int(49), Int(18), Int(89), Int(98), Int(99), Int(58), Int(79), Int(72), Int(48), Int(92), Int(86), Int(59), Int(6), Int(83), Int(73), Int(23), Int(64), Int(21), Int(77), Int(55), Int(71), Int(85), Int(65), Int(5), Int(35), Int(88), Int(3), Int(7), Int(93), Int(46), Int(50), Int(47), Int(8), Int(24), Int(17), Int(45), Int(36), Int(84), Int(44), Int(81), Int(1), Int(38), Int(78)], # Posts per class: [9, 8, 11, 10, 10, 8, 15, 9, 8, 14, 5, 14, 11, 12, 5, 7, 11, 9, 13, 9, 8, 18, 10, 9, 9, 4, 16, 13, 12, 8, 9, 10, 7, 9, 11, 11, 6, 9, 14, 11, 9, 9, 8, 9, 7, 7, 6, 8, 8, 7, 13, 13, 12, 10, 10, 8, 11, 6, 11, 4, 12, 9, 12, 12, 14, 8, 8, 6, 15, 13, 6, 10, 5, 10, 7, 8, 13, 15, 9, 8, 10, 17, 11, 17, 6, 10, 14, 9, 13, 16, 9, 10, 10, 10, 14, 7, 6, 12, 8, 13]
Student: 261, Enrolled in classes: [Int(32), Int(33), Int(23), Int(88), Int(42), Int(5), Int(40), Int(37), Int(80), Int(16), Int(54), Int(71), Int(44), Int(79), Int(77), Int(99), Int(17), Int(58), Int(19), Int(50), Int(65), Int(48), Int(8), Int(12), Int(22), Int(68), Int(45), Int(2), Int(11), Int(96), Int(21), Int(60), Int(69), Int(25), Int(73), Int(9), Int(90), Int(67), Int(82), Int(72), Int(18), Int(78), Int(56), Int(74), Int(35), Int(13), Int(66), Int(87), Int(98), Int(57), Int(43), Int(51), Int(27), Int(53), Int(30), Int(84), Int(85), Int(55), Int(29), Int(20), Int(34), Int(39), Int(95), Int(92), Int(14), Int(86), Int(6), Int(59), Int(26), Int(61), Int(49), Int(63), Int(36), Int(70), Int(97), Int(4), Int(76), Int(83), Int(89), Int(62), Int(47), Int(75), Int(10), Int(15), Int(52), Int(24), Int(93), Int(1), Int(38), Int(81), Int(31), Int(64), Int(91), Int(41), Int(46), Int(7), Int(3), Int(0), Int(28), Int(94)], # Posts per class: [11, 9, 5, 11, 9, 10, 7, 13, 14, 5, 8, 15, 7, 12, 8, 9, 10, 12, 5, 9, 8, 8, 16, 12, 9, 14, 10, 12, 9, 9, 7, 8, 7, 8, 10, 8, 9, 11, 11, 14, 11, 13, 16, 13, 17, 9, 4, 10, 12, 8, 8, 10, 9, 8, 10, 14, 9, 13, 15, 10, 11, 14, 9, 8, 9, 6, 13, 15, 6, 18, 6, 7, 10, 13, 11, 9, 12, 6, 4, 11, 13, 13, 9, 10, 11, 9, 10, 12, 8, 6, 8, 10, 8, 10, 14, 6, 17, 7, 6, 7]
Student: 262, Enrolled in classes: [Int(92), Int(36), Int(57), Int(97), Int(46), Int(59), Int(79), Int(2), Int(0), Int(15), Int(64), Int(20), Int(55), Int(32), Int(86), Int(7), Int(27), Int(49), Int(47), Int(84), Int(53), Int(95), Int(45), Int(56), Int(63), Int(9), Int(1), Int(66), Int(40), Int(33), Int(43), Int(48), Int(72), Int(50), Int(19), Int(26), Int(52), Int(98), Int(68), Int(21), Int(24), Int(90), Int(30), Int(29), Int(13), Int(60), Int(18), Int(89), Int(96), Int(11), Int(75), Int(3), Int(69), Int(93), Int(70), Int(80), Int(10), Int(76), Int(16), Int(28), Int(62), Int(61), Int(41), Int(4), Int(39), Int(77), Int(91), Int(83), Int(82), Int(12), Int(6), Int(42), Int(73), Int(35), Int(71), Int(67), Int(34), Int(14), Int(38), Int(51), Int(87), Int(78), Int(17), Int(31), Int(8), Int(99), Int(74), Int(54), Int(81), Int(23), Int(85), Int(65), Int(22), Int(5), Int(25), Int(44), Int(94), Int(37), Int(58), Int(88)], # Posts per class: [8, 10, 8, 11, 14, 15, 12, 12, 7, 10, 10, 10, 13, 11, 6, 6, 9, 6, 13, 14, 8, 9, 10, 16, 7, 8, 12, 4, 7, 9, 8, 8, 14, 9, 5, 6, 11, 12, 14, 7, 9, 9, 10, 15, 9, 8, 11, 4, 9, 9, 13, 17, 7, 10, 13, 14, 9, 12, 5, 6, 11, 18, 10, 9, 14, 8, 8, 6, 11, 12, 13, 9, 10, 17, 15, 11, 11, 9, 8, 10, 10, 13, 10, 8, 16, 9, 13, 8, 6, 5, 9, 8, 9, 10, 8, 7, 7, 13, 12, 11]
Student: 263, Enrolled in classes: [Int(79), Int(0), Int(60), Int(82), Int(42), Int(28), Int(66), Int(22), Int(19), Int(37), Int(70), Int(20), Int(54), Int(67), Int(51), Int(36), Int(24), Int(52), Int(11), Int(9), Int(32), Int(46), Int(31), Int(93), Int(25), Int(43), Int(61), Int(23), Int(47), Int(94), Int(99), Int(33), Int(69), Int(77), Int(62), Int(58), Int(50), Int(68), Int(14), Int(29), Int(75), Int(10), Int(85), Int(3), Int(8), Int(44), Int(27), Int(15), Int(95), Int(6), Int(49), Int(39), Int(1), Int(13), Int(38), Int(63), Int(76), Int(96), Int(86), Int(84), Int(91), Int(74), Int(16), Int(56), Int(17), Int(64), Int(41), Int(71), Int(97), Int(7), Int(89), Int(40), Int(98), Int(12), Int(21), Int(73), Int(72), Int(18), Int(48), Int(92), Int(57), Int(35), Int(2), Int(81), Int(88), Int(53), Int(45), Int(34), Int(87), Int(5), Int(65), Int(26), Int(78), Int(80), Int(55), Int(30), Int(90), Int(83), Int(59), Int(4)], # Posts per class: [12, 7, 8, 11, 9, 6, 4, 9, 5, 13, 13, 10, 8, 11, 10, 10, 9, 11, 9, 8, 11, 14, 8, 10, 8, 8, 18, 5, 13, 7, 9, 9, 7, 8, 11, 12, 9, 14, 9, 15, 13, 9, 9, 17, 16, 7, 9, 10, 9, 13, 6, 14, 12, 9, 8, 7, 12, 9, 6, 14, 8, 13, 5, 16, 10, 10, 10, 15, 11, 6, 4, 7, 12, 12, 7, 10, 14, 11, 8, 8, 8, 17, 12, 6, 11, 8, 10, 11, 10, 10, 8, 6, 13, 14, 13, 10, 9, 6, 15, 9]
Student: 264, Enrolled in classes: [Int(72), Int(78), Int(13), Int(0), Int(11), Int(80), Int(25), Int(20), Int(71), Int(52), Int(46), Int(62), Int(37), Int(15), Int(97), Int(35), Int(90), Int(45), Int(68), Int(42), Int(75), Int(61), Int(81), Int(22), Int(85), Int(76), Int(94), Int(9), Int(88), Int(55), Int(66), Int(19), Int(39), Int(69), Int(82), Int(93), Int(63), Int(74), Int(2), Int(70), Int(41), Int(36), Int(84), Int(16), Int(4), Int(29), Int(83), Int(53), Int(24), Int(73), Int(31), Int(95), Int(87), Int(12), Int(65), Int(51), Int(57), Int(28), Int(59), Int(17), Int(79), Int(3), Int(30), Int(38), Int(8), Int(86), Int(32), Int(91), Int(33), Int(48), Int(18), Int(64), Int(54), Int(7), Int(96), Int(99), Int(23), Int(40), Int(89), Int(47), Int(50), Int(14), Int(67), Int(56), Int(58), Int(26), Int(44), Int(77), Int(6), Int(21), Int(27), Int(92), Int(1), Int(5), Int(34), Int(98), Int(43), Int(60), Int(49), Int(10)], # Posts per class: [14, 13, 9, 7, 9, 14, 8, 10, 15, 11, 14, 11, 13, 10, 11, 17, 9, 10, 14, 9, 13, 18, 6, 9, 9, 12, 7, 8, 11, 13, 4, 5, 14, 7, 11, 10, 7, 13, 12, 13, 10, 10, 14, 5, 9, 15, 6, 8, 9, 10, 8, 9, 10, 12, 8, 10, 8, 6, 15, 10, 12, 17, 10, 8, 16, 6, 11, 8, 9, 8, 11, 10, 8, 6, 9, 9, 5, 7, 4, 13, 9, 9, 11, 16, 12, 6, 7, 8, 13, 7, 9, 8, 12, 10, 11, 12, 8, 8, 6, 9]
