Starting benchmark...
Initializing database schema...
Populating classes...
Populating posts... with 1000000
Migration 981 took 1.43s!
Migration 982 took 1.52s!
Migration 983 took 1.49s!
Migration 984 took 1.41s!
Migration 985 took 1.39s!
Migration 986 took 1.36s!
Migration 987 took 1.37s!
Migration 988 took 1.46s!
Migration 989 took 1.37s!
Migration 990 took 1.38s!
Migration 991 took 1.79s!
Migration 992 took 1.42s!
Migration 993 took 1.34s!
Migration 994 took 1.41s!
Migration 995 took 1.35s!
Migration 996 took 1.36s!
Migration 997 took 1.34s!
Migration 998 took 1.35s!
Migration 999 took 1.35s!
class: Int(59), count: 10900
class: Int(8), count: 8683
class: Int(93), count: 9598
class: Int(0), count: 10879
class: Int(36), count: 10054
class: Int(15), count: 10651
class: Int(54), count: 10525
class: Int(55), count: 8016
class: Int(28), count: 9532
class: Int(35), count: 8825
class: Int(84), count: 9616
class: Int(68), count: 10167
class: Int(30), count: 9032
class: Int(33), count: 9565
class: Int(81), count: 9949
class: Int(51), count: 11182
class: Int(13), count: 11204
class: Int(99), count: 8616
class: Int(60), count: 10733
class: Int(32), count: 10328
class: Int(14), count: 9555
class: Int(37), count: 8286
class: Int(43), count: 10101
class: Int(56), count: 11189
class: Int(62), count: 9261
class: Int(38), count: 9865
class: Int(7), count: 11902
class: Int(98), count: 10005
class: Int(88), count: 11124
class: Int(46), count: 11529
class: Int(69), count: 10982
class: Int(3), count: 9083
class: Int(65), count: 10017
class: Int(52), count: 10159
class: Int(22), count: 10318
class: Int(74), count: 9525
class: Int(49), count: 10664
class: Int(64), count: 9529
class: Int(71), count: 10064
class: Int(45), count: 9489
class: Int(97), count: 12075
class: Int(2), count: 10281
class: Int(34), count: 8891
class: Int(17), count: 8498
class: Int(76), count: 10047
class: Int(23), count: 11111
class: Int(31), count: 11498
class: Int(18), count: 12429
class: Int(21), count: 8813
class: Int(75), count: 7782
class: Int(20), count: 9629
class: Int(90), count: 9261
class: Int(25), count: 9947
class: Int(47), count: 9355
class: Int(1), count: 8962
class: Int(11), count: 9995
class: Int(95), count: 9056
class: Int(4), count: 9996
class: Int(63), count: 8327
class: Int(92), count: 9468
class: Int(53), count: 10578
class: Int(79), count: 11612
class: Int(27), count: 9683
class: Int(85), count: 10251
class: Int(6), count: 10580
class: Int(82), count: 9817
class: Int(48), count: 9952
class: Int(96), count: 12330
class: Int(42), count: 12050
class: Int(10), count: 10656
class: Int(9), count: 10694
class: Int(80), count: 10462
class: Int(29), count: 10494
class: Int(67), count: 10756
class: Int(5), count: 10479
class: Int(83), count: 9053
class: Int(16), count: 11788
class: Int(61), count: 10879
class: Int(12), count: 9373
class: Int(58), count: 8406
class: Int(73), count: 10645
class: Int(50), count: 8332
class: Int(72), count: 9524
class: Int(66), count: 8679
class: Int(39), count: 9858
class: Int(78), count: 10317
class: Int(19), count: 9515
class: Int(40), count: 11440
class: Int(24), count: 10063
class: Int(94), count: 10722
class: Int(26), count: 9733
class: Int(57), count: 9409
class: Int(41), count: 9348
class: Int(91), count: 8957
class: Int(86), count: 10625
class: Int(77), count: 8470
class: Int(89), count: 10528
class: Int(44), count: 9032
class: Int(70), count: 8410
class: Int(87), count: 10377
Read 10000 keys in 0.6166s (16218.8803 GETs/sec)!
Done with benchmark.
